---------This is the output of algorithm DBA--------



---------------------------------------------------------------------------------------------------
FromNode       ToNode         Flow           Time           Cost           
399            609            4207.37        0.176264       0              
400            398            2324.28        0.0158867      0              
400            401            464.962        0.0166681      0              
400            587            2198.57        0.012108       0              
400            609            7888.23        0.175073       0              
401            400            6571.33        0.0989594      0              
401            402            0              0.0214286      0              
401            585            2844.48        0.0326635      0              
401            590            1396.29        0.289216       0              
402            401            0              0.0333333      0              
403            398            4412.65        0.0701683      0              
403            404            4193.42        0.435524       0              
403            606            998.962        0.0410492      0              
403            611            1478.4         0.415508       0              
404            403            2075.94        0.0172254      0              
404            405            2412.49        0.0601098      0              
404            675            2675.1         0.0199441      0              
404            680            6499.56        0.119577       0              
405            404            1601.94        0.240072       0              
405            406            988.491        0.0731423      0              
405            488            4494.14        0.050155       0              
406            405            2661.06        0.284052       0              
406            407            4703.43        0.0272326      0              
406            677            2235.24        0.0243524      0              
406            682            4727.26        0.263277       0              
407            406            2806.52        0.040546       0              
407            408            1909.78        0.0748841      0              
407            687            2786.6         0.0928864      0              
407            692            5133.98        0.076218       0              
408            407            1366.28        0.334396       0              
408            409            2077.64        0.0238122      0              
408            689            2860.46        0.0852479      0              
408            694            8813.62        0.34784        0              
409            408            3416.76        0.143947       0              
409            410            3128.78        0.0548486      0              
409            538            847.517        0.0959245      0              
409            539            3700.53        0.416121       0              
410            409            2703.84        0.300571       0              
410            411            2944.56        0.0316449      0              
410            690            4863.22        0.131165       0              
410            700            2133.31        0.136891       0              
411            410            1636.52        0.0296559      0              
411            412            373.158        0.0250019      0              
411            685            3889.64        0.111173       0              
411            695            4769.31        0.0497799      0              
412            411            2160.58        0.0232217      0              
412            413            373.158        0.0555875      0              
413            412            2160.58        0.0587739      0              
413            414            708.197        0.0278046      0              
413            730            3669.7         0.141366       0              
413            734            2182.5         0.0278712      0              
414            413            1742.93        0.0212238      0              
414            415            979.704        0.0406496      0              
414            731            3011.02        0.114516       0              
414            735            1802.51        0.0291729      0              
415            414            108.156        0.0571431      0              
415            416            1432.41        0.0508083      0              
415            727            3385.61        0.174747       0              
415            733            2555.49        0.0754543      0              
416            415            197.38         0.0285716      0              
416            417            528.587        0.0334104      0              
416            726            1917.19        0.0600129      0              
416            732            1871.83        0.0170456      0              
417            416            216.101        0.0250016      0              
417            732            3364.88        0.0412467      0              
417            913            2629.92        0.0690692      0              
417            926            371            0.0277798      0              
418            419            1212.78        0.0378429      0              
418            921            800.235        0.0433779      0              
418            922            5.45875        0.0357143      0              
418            923            1517           0.0289229      0              
419            418            729.441        0.0166754      0              
419            420            936.425        0.0464725      0              
419            739            653.051        0.0222377      0              
419            743            634.863        0.0170728      0              
420            419            262.679        0.0250035      0              
420            421            1731.44        0.0723594      0              
420            751            2288.97        0.0221083      0              
420            752            2256.92        0.00916359     0              
421            420            2484.24        0.0127361      0              
421            422            3325.74        0.115619       0              
421            753            1345.86        0.0225022      0              
421            754            2196.51        0.0181564      0              
422            421            2531.17        0.0246247      0              
422            423            4480.24        0.0498893      0              
422            762            1119.01        0.0494077      0              
422            766            2296.28        0.0233664      0              
423            422            247.657        0.0600067      0              
423            424            2448.88        0.0737714      0              
423            764            2525.05        0.0551126      0              
423            767            4753.95        0.0493555      0              
424            423            1320.39        0.0167605      0              
424            425            1802.66        0.658588       0              
424            773            1619.35        0.0429909      0              
424            777            3692.45        0.108465       0              
425            424            424.16         0.0222435      0              
425            426            3594.97        0.0547126      0              
425            775            3430.95        0.0340465      0              
425            779            2652.71        0.021834       0              
426            425            1646.25        0.0467049      0              
426            427            1315.39        0.0181133      0              
426            441            4855.19        0.145538       0              
427            426            1766.09        0.105398       0              
427            428            3604.78        0.0470973      0              
427            594            3003.27        0.0437466      0              
427            779            2541.46        0.0465858      0              
428            427            728.299        0.0297772      0              
428            429            901.34         0.0226568      0              
428            431            3649.32        0.0373567      0              
429            428            977.655        0.0222598      0              
429            430            0              0.0166667      0              
429            593            2693.12        0.109656       0              
429            778            2184.4         0.0115796      0              
430            429            0              0.0333333      0              
431            428            696.525        0.0357299      0              
431            432            2628.09        0.33982        0              
431            593            2537.98        0.0495414      0              
431            597            2278.19        0.0122605      0              
432            431            2149.13        0.0272014      0              
432            433            4533.33        0.0374544      0              
432            595            4232.15        0.0185992      0              
432            599            2070.48        0.0229408      0              
433            432            1981.53        0.0756573      0              
433            434            4606.21        0.0974518      0              
433            616            1790.82        0.0363945      0              
433            617            3350.89        0.10601        0              
434            433            3662.29        0.105502       0              
434            435            2908.7         0.195617       0              
434            618            6236.74        0.105606       0              
434            619            1330.23        0.425744       0              
435            434            2888.43        0.254243       0              
435            436            2850.76        0.48475        0              
435            552            4467.78        0.0843342      0              
435            554            4609.61        0.513491       0              
436            435            2958.54        0.0817511      0              
436            437            4457.32        0.057699       0              
436            496            2866.86        0.0359826      0              
437            436            4390.93        0.0809148      0              
437            438            4376.77        0.19788        0              
437            554            7202.01        0.141638       0              
437            556            6491.32        0.173735       0              
438            437            4976.45        0.134204       0              
438            439            3078.97        0.101746       0              
438            535            2268.33        0.110471       0              
438            536            1234.45        0.0808997      0              
438            540            3912.66        0.397203       0              
439            438            1528.54        0.35254        0              
439            440            4404.51        0.0611295      0              
439            614            5548.11        0.0983799      0              
439            615            7899.34        0.182457       0              
440            439            10072.9        0.450363       0              
440            441            2224.88        0.0234449      0              
440            612            3601.26        0.0940501      0              
440            613            1705.84        0.0112853      0              
441            426            2455.76        0.0230848      0              
441            440            6379.97        0.0581169      0              
441            591            2329.61        0.1161         0              
441            596            2062.36        0.123788       0              
442            443            135.517        0.0214286      0              
442            898            1097.5         0.0135291      0              
442            899            1688.26        0.0343732      0              
442            929            653            0.0222297      0              
