---------This is the output of algorithm DBA--------



---------------------------------------------------------------------------------------------------
FromNode       ToNode         Flow           Time           Cost           
399            609            3632.31        0.133475       0              
400            398            2213.11        0.0156017      0              
400            401            360.361        0.0166672      0              
400            587            2218.45        0.0121445      0              
400            609            7179.34        0.126852       0              
401            400            6099.29        0.0791747      0              
401            402            0              0.0214286      0              
401            585            2846.9         0.032737       0              
401            590            1289.08        0.217919       0              
402            401            0              0.0333333      0              
403            398            4307.47        0.0663419      0              
403            404            3793.39        0.305799       0              
403            606            658.958        0.0367244      0              
403            611            1451.75        0.388688       0              
404            403            1782.22        0.0144325      0              
404            405            2413.58        0.0601646      0              
404            675            2490.22        0.0191278      0              
404            680            6073.38        0.0977663      0              
405            404            1628.38        0.255349       0              
405            406            951.299        0.0659007      0              
405            488            4455.88        0.0494293      0              
406            405            2561.91        0.248722       0              
406            407            4732.03        0.0275505      0              
406            677            2031.61        0.0236759      0              
406            682            4562.31        0.230618       0              
407            406            2842.19        0.041907       0              
407            408            1920.18        0.0759803      0              
407            687            2691.03        0.0851275      0              
407            692            4787.18        0.0657527      0              
408            407            1322.24        0.297708       0              
408            409            2296.3         0.0245949      0              
408            689            2464.27        0.0597898      0              
408            694            8540.36        0.310049       0              
409            408            3313.56        0.130627       0              
409            410            3195.36        0.058413       0              
409            538            794.425        0.0838253      0              
409            539            3358.3         0.286852       0              
410            409            2501.77        0.2292         0              
410            411            3030.19        0.0321147      0              
410            690            4469.05        0.10549        0              
410            700            2057.01        0.122852       0              
411            410            1698.06        0.0321014      0              
411            412            74.9185        0.025          0              
411            685            3897.27        0.111936       0              
411            695            4679.91        0.0473661      0              
412            411            1982.48        0.0226996      0              
412            413            74.9185        0.0555556      0              
413            412            1982.48        0.0520601      0              
413            414            364.928        0.0277797      0              
413            730            3054.16        0.111176       0              
413            734            2010.68        0.024738       0              
414            413            1496.18        0.0191413      0              
414            415            664.018        0.0367558      0              
414            731            2881.41        0.101414       0              
414            735            1748.66        0.0283787      0              
415            414            48.5649        0.0571429      0              
415            416            1782.87        0.0519399      0              
415            727            2778.03        0.0987393      0              
415            733            2319.98        0.0619451      0              
416            415            50.2235        0.0285714      0              
416            417            32.6419        0.0333333      0              
416            726            1953.68        0.0613566      0              
416            732            1467.35        0.0168098      0              
417            416            102.113        0.0250001      0              
417            732            2575.82        0.0360507      0              
417            913            2799.31        0.0805546      0              
417            926            371            0.0277798      0              
418            419            1311.59        0.0412541      0              
418            921            873.603        0.0435968      0              
418            922            0.0366326      0.0357143      0              
418            923            1517           0.0289229      0              
419            418            514.226        0.0166688      0              
419            420            1161.64        0.0530473      0              
419            739            469.643        0.0222264      0              
419            743            578.128        0.0169459      0              
420            419            251.748        0.025003       0              
420            421            1566.38        0.0673352      0              
420            751            2330.91        0.0222671      0              
420            752            1875.69        0.00872943     0              
421            420            2322.38        0.0123523      0              
421            422            2928.27        0.0794642      0              
421            753            1066.72        0.0223327      0              
421            754            1899.26        0.0174994      0              
422            421            2285.38        0.0200919      0              
422            423            4372.64        0.047914       0              
422            762            1084.92        0.0483128      0              
422            766            1939.33        0.0228043      0              
423            422            315.729        0.0600177      0              
423            424            2369.58        0.0690767      0              
423            764            2229.78        0.0433111      0              
423            767            4316.18        0.0388783      0              
424            423            1831.84        0.0170142      0              
424            425            1745.53        0.582007       0              
424            773            805.151        0.036159       0              
424            777            3525.64        0.0929668      0              
425            424            515.407        0.0222687      0              
425            426            3706.65        0.0574955      0              
425            775            3490.59        0.0348904      0              
425            779            1559.9         0.0202193      0              
426            425            1492.29        0.0387528      0              
426            427            996.362        0.0143479      0              
426            441            4630.36        0.121836       0              
427            426            1272.51        0.0597136      0              
427            428            3040.33        0.0379459      0              
427            594            1914.9         0.0350544      0              
427            779            2293.03        0.0378991      0              
428            427            38.2799        0.0285714      0              
428            429            327.296        0.0222298      0              
428            431            3191.76        0.0310782      0              
429            428            481.38         0.0222244      0              
429            430            0              0.0166667      0              
429            593            2180.49        0.0715628      0              
429            778            1495.87        0.0112141      0              
430            429            0              0.0333333      0              
431            428            35.6243        0.0357143      0              
431            432            2347.14        0.231353       0              
431            593            2218.04        0.0381586      0              
431            597            1169.34        0.0111909      0              
432            431            1697.73        0.0207692      0              
432            433            4206.52        0.0314618      0              
432            595            3606.04        0.0137443      0              
432            599            1208.3         0.021604       0              
433            432            659.88         0.0714806      0              
433            434            4415.83        0.0878605      0              
433            616            2486.67        0.0382431      0              
433            617            2783.73        0.0878993      0              
434            433            3127.99        0.063942       0              
434            435            2723.79        0.154271       0              
434            618            5698.49        0.0820207      0              
434            619            1362.7         0.463787       0              
435            434            2555.2         0.164317       0              
435            436            2648.63        0.372534       0              
435            552            4201.29        0.0732121      0              
435            554            4387.12        0.427713       0              
436            435            2766.2         0.068371       0              
436            437            5059.65        0.0737877      0              
436            496            2260.3         0.0314352      0              
437            436            4615.29        0.0914107      0              
437            438            4119.84        0.158931       0              
437            554            6611.38        0.104208       0              
437            556            6420.18        0.167202       0              
438            437            4874.3         0.126704       0              
438            439            2909.26        0.086737       0              
438            535            2350.28        0.123931       0              
438            536            1282.91        0.0843794      0              
438            540            3542.19        0.283228       0              
439            438            1435.58        0.279838       0              
439            440            4185.84        0.0544714      0              
439            614            4883.78        0.0733389      0              
439            615            7112.26        0.127521       0              
440            439            9153.45        0.310633       0              
440            441            1706.93        0.0221271      0              
440            612            3148.96        0.0787185      0              
440            613            1421.83        0.0111952      0              
441            426            2139.85        0.0180138      0              
441            440            5778.86        0.0437895      0              
441            591            2289.8         0.109792       0              
441            596            1697.44        0.0748431      0              
442            443            123.655        0.0214286      0              
442            898            802.425        0.0118021      0              
442            899            1309.24        0.0337094      0              
442            929            653            0.0222297      0              
