---------This is the output of algorithm DBA--------



---------------------------------------------------------------------------------------------------
FromNode       ToNode         Flow           Time           Cost           
101            89             302.418        1.07993        0              
76             90             1579.34        1.0011         0              
89             90             703.231        1.00004        0              
91             90             0              1.57992        0              
102            90             694.482        1.07997        0              
90             91             0              1.57992        0              
92             91             0              0.859848       0              
77             92             2708.64        0.363265       0              
91             92             0              0.859848       0              
93             92             1583.16        0.580567       0              
104            92             140.839        1.72008        0              
92             93             1152           0.580104       0              
94             93             1101.5         0.50013        0              
287            93             1530.66        0.539218       0              
93             94             1692.6         0.500724       0              
95             94             2218.3         2.00854        0              
263            94             342.3          0.500098       0              
94             95             1692.6         2.0029         0              
399            95             2218.3         1.00427        0              
83             96             0              0.779924       0              
84             96             0              0.720076       0              
97             96             0              1.72008        0              
112            96             0              3.27992        0              
85             97             316.2          0.720077       0              
96             97             0              1.64015        0              
98             97             28.2           1              0              
105            97             225.9          2.72008        0              
87             98             1153.1         0.860117       0              
97             98             0              2.57992        0              
99             98             0              1              0              
114            98             685.3          2.14023        0              
98             99             0              0.859848       0              
100            99             0              1.14015        0              
88             100            1082.4         1.08019        0              
99             100            0              1.14015        0              
101            100            1357.06        0.860363       0              
106            100            539.6          0.720087       0              
175            100            225.8          0.500019       0              
89             101            1357.06        1.08057        0              
100            101            463.1          1.00001        0              
102            101            0              2.57992        0              
117            101            0              1.92008        0              
90             102            610.6          1.07995        0              
101            102            160.682        1              0              
103            102            0              1.64015        0              
118            102            533.8          1.9201         0              
102            103            0              1.72008        0              
104            103            0              0.779924       0              
285            103            86.1394        0.5            0              
92             104            1562.44        1.72188        0              
103            104            86.1394        0.279924       0              
107            104            54.7           0.279924       0              
97             105            316.2          2.72008        0              
113            105            225.9          0.279924       0              
100            106            1663.86        0.721049       0              
115            106            692.1          1.1402         0              
190            106            114.682        0.500001       0              
104            107            1562.44        0.280219       0              
121            107            54.7           1.57992        0              
265            107            119.7          0.500001       0              
109            108            37             2              0              
406            108            485.8          1.00001        0              
108            109            485.8          2.00002        0              
110            109            4557.49        0.538053       0              
122            109            3729.46        0.74465        0              
373            109            0              1              0              
388            109            7367.08        0.151682       0              
109            110            1298.17        0.500251       0              
111            110            1338.1         0.500283       0              
236            110            3219.39        1.26748        0              
110            111            1298.17        0.500251       0              
112            111            3584.86        0.741055       0              
218            111            0              0.5            0              
96             112            0              3.27992        0              
111            112            1252.6         0.720388       0              
113            112            3853.76        0.955876       0              
125            112            95             1.85985        0              
105            113            316.2          0.279925       0              
112            113            1347.6         0.920611       0              
126            113            1085.6         1.28024        0              
374            113            0              1.54015        0              
389            113            3888.06        0.149271       0              
98             114            1153.1         2.14082        0              
128            114            543.4          1.22009        0              
374            114            0              1.54015        0              
375            114            0              1              0              
389            114            3002.9         0.14914        0              
390            114            3079.56        0.149148       0              
106            115            1778.55        1.14216        0              
116            115            1059.92        0.500111       0              
131            115            135.2          0.420076       0              
375            115            0              1              0              
390            115            2519.7         0.149104       0              
115            116            1667.2         0.500681       0              
117            116            1059.92        0.500111       0              
101            117            0              1.92008        0              
116            117            1667.2         0.500681       0              
118            117            1059.92        1.00022        0              
137            117            0              0.420076       0              
102            118            610.6          1.92012        0              
117            118            1667.2         1.00136        0              
119            118            308.6          1.14015        0              
140            118            1285.12        0.720422       0              
177            118            350.4          0.500108       0              
118            119            738            1.14021        0              
120            119            373.6          0.500002       0              
282            119            468            0.500343       0              
119            120            894            0.500056       0              
121            120            593.6          0.420085       0              
268            120            251.3          0.500028       0              
107            121            290            1.57993        0              
120            121            894            0.420123       0              
141            121            648.3          2.00006        0              
109            122            6332.31        0.924316       0              
123            122            3729.46        0.289477       0              
122            123            6332.31        0.359321       0              
124            123            1178.3         0.50017        0              
301            123            2666.56        0.861224       0              
123            124            5558.68        0.584212       0              
143            124            1459.1         1.42121        0              
327            124            189.8          0.500009       0              
112            125            268.9          1.85985        0              
144            125            95             2              0              
113            126            217.3          1.27992        0              
127            126            191.6          0.5            0              
306            126            894            0.504564       0              
126            127            217.3          0.5            0              
148            127            2407.25        2.51481        0              
322            127            0              0.5            0              
114            128            887.2          1.22021        0              
129            128            543.4          0.500008       0              
308            128            0              0.5            0              
128            129            887.2          0.500055       0              
130            129            543.4          0.720087       0              
320            129            0              0.5            0              
129            130            887.2          0.720154       0              
149            130            543.4          1.7201         0              
115            131            190.8          0.420076       0              
132            131            135.2          0.579924       0              
131            132            190.8          0.579924       0              
133            132            135.2          0.279924       0              
132            133            190.8          0.279924       0              
134            133            135.2          0.5            0              
310            133            0              0.5            0              
133            134            190.8          0.5            0              
135            134            135.2          0.359849       0              
318            134            0              0.5            0              
134            135            190.8          0.359849       0              
136            135            135.2          0.579924       0              
135            136            190.8          0.579924       0              
150            136            135.2          1.64015        0              
117            137            0              0.420076       0              
138            137            0              0.420076       0              
137            138            0              0.420076       0              
139            138            0              0.5            0              
312            138            0              0.5            0              
138            139            0              0.5            0              
316            139            0              0.5            0              
118            140            656.6          0.720099       0              
151            140            397.9          3.57994        0              
188            140            918.818        0.505092       0              
121            141            1184           2.00069        0              
400            141            648.3          1.00003        0              
143            142            501.6          2.00002        0              
405            142            488.2          1.00001        0              
124            143            3109.88        1.44351        0              
142            143            488.2          2.00002        0              
376            143            0              1              0              
391            143            1421           0.149072       0              
125            144            268.9          2              0              
145            144            546.2          2.27996        0              
155            144            37             2              0              
376            144            0              1              0              
391            144            4492.18        0.14943        0              
144            145            4095.58        0.293818       0              
146            145            1316.25        0.500265       0              
230            145            168.8          0.500006       0              
145            146            3465.68        0.512724       0              
147            146            1316.25        0.580231       0              
224            146            1499.52        0.536123       0              
146            147            4519.2         0.622595       0              
148            147            1316.25        1.00053        0              
127            148            217.3          2.5            0              
147            148            4519.2         1.07358        0              
156            148            1210.13        1.86055        0              
377            148            0              1.32008        0              
392            148            5036.3         0.149639       0              
130            149            887.2          1.72026        0              
150            149            4067.4         1.04828        0              
377            149            0              1.32008        0              
392            149            6038.43        0.150248       0              
136            150            190.8          1.64015        0              
149            150            5495.03        1.16084        0              
158            150            59.9           1.92008        0              
378            150            0              1.45985        0              
393            150            4189.3         0.149342       0              
140            151            656.6          3.58004        0              
152            151            3466.2         1.02546        0              
161            151            123.9          1.92008        0              
378            151            0              1.45985        0              
393            151            5493.63        0.149876       0              
151            152            2697.43        1.00934        0              
153            152            2055.7         0.501575       0              
277            152            1556.7         0.541956       0              
152            153            80.7           0.5            0              
154            153            249            2              0              
273            153            1991.9         0.612471       0              
153            154            241.5          2              0              
401            154            249            1              0              
144            155            592.8          2.00004        0              
404            155            37             1              0              
148            156            1312.8         1.86082        0              
157            156            0              0.5            0              
334            156            1210.13        0.515322       0              
156            157            1312.8         0.500262       0              
350            157            0              0.5            0              
150            158            25             1.92008        0              
159            158            69.9           0.5            0              
336            158            0.999992       0.5            0              
158            159            26             0.5            0              
160            159            125.2          2              0              
348            159            11             0.5            0              
159            160            37             2              0              
403            160            125.2          1              0              
151            161            2398.3         1.93128        0              
162            161            344.3          0.500001       0              
338            161            567.3          0.50074        0              
161            162            1446.8         0.500386       0              
163            162            407.1          2.00001        0              
346            162            2256.5         0.685231       0              
162            163            3703.3         2.06636        0              
402            163            407.1          1              0              
410            164            7137.1         1.15515        0              
164            165            7137.1         1.15515        0              
165            166            4243.3         0.527216       0              
166            167            2352.3         0.0545611      0              
207            167            2139.9         0.333723       0              
26             168            66.1176        0.5            0              
167            168            4492.2         0.363118       0              
168            169            4558.32        0.903085       0              
43             170            0              0.5            0              
169            170            4323.92        0.395744       0              
170            171            4323.92        1.1762         0              
70             172            1808           0.576342       0              
171            172            4323.92        0.626612       0              
172            173            6131.92        1.08072        0              
78             174            0              0.5            0              
173            174            4360.8         0.395852       0              
174            175            4360.8         0.945589       0              
100            176            1001.4         0.507185       0              
175            176            4135           0.625799       0              
176            177            5136.4         0.95276        0              
118            178            1233.6         0.516545       0              
177            178            4786           0.474438       0              
178            179            6019.6         0.235913       0              
179            180            3524.2         0.229845       0              
314            180            1279.1         0.333354       0              
180            181            4803.3         0.253774       0              
279            181            3744.4         0.334831       0              
181            182            8547.7         0.134636       0              
360            182            1676.2         0.333393       0              
182            183            10223.9        1.36285        0              
413            184            12173.8        1.63802        0              
184            185            12173.8        1.63802        0              
185            186            5103.1         0.321094       0              
186            187            3718.2         0.295793       0              
357            187            2184.9         0.333507       0              
363            187            114.8          0.333333       0              
187            188            6017.9         0.12359        0              
140            189            31.6           0.5            0              
188            189            5099.08        0.47606        0              
189            190            5130.68        1.10773        0              
106            191            152.5          0.500004       0              
190            191            5016           0.398288       0              
191            192            5168.5         0.953136       0              
87             193            1393.4         0.526932       0              
192            193            4170.8         0.625945       0              
193            194            5564.2         0.991734       0              
71             195            115.7          0.500001       0              
194            195            4157.9         0.428143       0              
195            196            4273.6         0.318603       0              
196            197            4273.6         1.17577        0              
42             198            327.7          0.500082       0              
197            198            4273.6         0.505478       0              
198            199            4601.3         0.782202       0              
199            200            4169.7         0.28552        0              
200            201            1963.1         0.589006       0              
246            201            197.697        0.333333       0              
21             202            2822.8         0.953621       0              
201            202            2160.8         0.392802       0              
202            203            4983.6         1.10584        0              
411            204            6576.6         1.1371         0              
204            205            6576.6         1.20432        0              
9              206            2034.41        0.622385       0              
205            206            4816.1         0.280801       0              
206            207            6850.51        0.869447       0              
207            208            4710.61        0.358622       0              
165            209            2893.8         0.334638       0              
208            209            2246.59        0.0655619      0              
25             210            0              0.5            0              
209            210            5140.39        0.294611       0              
210            211            5140.39        0.521202       0              
211            212            5140.39        0.237964       0              
41             213            513.4          0.500496       0              
212            213            5140.39        0.283239       0              
213            214            5653.79        0.864487       0              
58             215            0              0.5            0              
214            215            3707.72        0.27549        0              
215            216            3707.72        0.826471       0              
82             217            241.5          0.500024       0              
216            217            3538.72        0.275001       0              
217            218            3780.22        1.93005        0              
111            219            2292.34        0.697281       0              
218            219            3780.22        0.275722       0              
219            220            6072.56        0.164207       0              
220            221            6072.56        0.422406       0              
221            222            5249.56        0.409249       0              
304            222            3547.53        0.33628        0              
324            222            0              0.333333       0              
222            223            8797.09        0.989278       0              
223            224            8797.09        0.523849       0              
146            225            446            0.500283       0              
224            225            7297.56        0.315769       0              
225            226            7743.56        1.07373        0              
226            227            7743.56        0.929654       0              
331            228            5596.63        0.351587       0              
353            228            38.5           0.333333       0              
228            229            5635.13        0.817845       0              
229            230            5635.13        0.94459        0              
145            231            1568.75        0.54327        0              
230            231            5466.33        0.286201       0              
231            232            7035.08        0.446284       0              
232            233            7035.08        0.842799       0              
233            234            2598           0.393605       0              
304            234            0              0.333333       0              
324            234            1555.6         0.333442       0              
234            235            4153.6         0.399129       0              
235            236            4153.6         0.155158       0              
110            237            0              0.5            0              
236            237            934.209        0.272626       0              
237            238            934.209        1.90838        0              
81             239            85.5           0.5            0              
238            239            934.209        0.272626       0              
239            240            1019.71        0.817893       0              
57             241            2062.44        0.629269       0              
240            241            1019.71        0.272631       0              
241            242            3082.15        0.821963       0              
40             243            0              0.5            0              
242            243            2853.85        0.273624       0              
243            244            2853.85        0.229886       0              
244            245            2853.85        0.50351        0              
245            246            2853.85        0.28461        0              
24             247            2386.12        0.731603       0              
246            247            2656.15        0.0656507      0              
200            248            2206.6         0.333774       0              
247            248            5042.28        0.361622       0              
248            249            7248.88        0.893593       0              
8              250            1036.5         0.508246       0              
249            250            5485.7         0.286394       0              
250            251            6522.2         1.2006         0              
412            252            2586.8         1.09157        0              
252            253            2586.8         1.09318        0              
18             254            1471.9         0.533534       0              
253            254            1788.2         0.27277        0              
254            255            3260.1         0.548667       0              
255            256            3260.1         0.625563       0              
36             257            0              0.5            0              
256            257            3006.4         0.273858       0              
257            258            3006.4         0.865349       0              
52             259            807            0.50303        0              
258            259            3006.4         0.273858       0              
259            260            3813.4         0.871589       0              
68             261            0              0.5            0              
260            261            3355.8         0.274544       0              
261            262            3355.8         0.626044       0              
262            263            3355.8         0.31843        0              
94             264            1459.1         0.532383       0              
263            264            3013.5         0.273869       0              
264            265            4472.6         0.713439       0              
107            266            1392.14        0.526835       0              
265            266            4352.9         0.634101       0              
266            267            5745.04        0.242964       0              
267            268            5745.04        0.370252       0              
120            269            471.3          0.500353       0              
268            269            5493.74        0.286475       0              
269            270            5965.04        0.245223       0              
270            271            3563.44        0.770191       0              
358            271            2495.4         0.333629       0              
271            272            6058.84        0.129017       0              
359            272            4669.3         0.336956       0              
272            273            10728.1        1.55544        0              
153            274            24.4           0.5            0              
273            274            8736.24        0.36125        0              
274            275            8760.64        1.24618        0              
340            276            1867.44        0.33356        0              
344            276            6188.5         0.360622       0              
276            277            8055.94        1.15831        0              
152            278            2762.93        0.916345       0              
277            278            6499.24        0.299764       0              
278            279            9262.17        1.5384         0              
279            280            3332.87        0.131839       0              
359            280            2401.4         0.333587       0              
280            281            5734.27        0.670547       0              
356            281            1893.97        0.333431       0              
281            282            7628.24        0.181468       0              
119            283            377            0.500144       0              
282            283            7160.24        0.312611       0              
283            284            7537.24        0.411904       0              
284            285            7537.24        0.553267       0              
103            286            0              0.5            0              
285            286            7451.1         0.370591       0              
286            287            7451.1         1.00962        0              
93             288            508.4          0.500477       0              
287            288            5920.44        0.29131        0              
288            289            6428.84        0.346339       0              
289            290            6428.84        0.680914       0              
67             291            650.5          0.501279       0              
290            291            6428.84        0.298607       0              
291            292            7079.34        0.982188       0              
51             293            0              0.5            0              
292            293            6214.04        0.295303       0              
293            294            6214.04        0.933113       0              
35             295            137.3          0.500003       0              
294            295            6214.04        0.295303       0              
295            296            6351.34        0.678107       0              
296            297            6351.34        0.594752       0              
17             298            1541.5         0.540341       0              
297            298            3102.7         0.274025       0              
298            299            4644.2         1.11877        0              
416            300            7074.9         1.15292        0              
300            301            7074.9         1.24295        0              
123            302            889.028        0.504463       0              
301            302            4408.34        0.278361       0              
302            303            5297.37        0.239105       0              
303            304            5297.37        0.33009        0              
221            305            0              0.333333       0              
233            305            2317.23        0.33387        0              
304            305            1749.84        0.349212       0              
305            306            4067.07        0.70851        0              
126            307            0              0.5            0              
306            307            3173.07        0.274157       0              
307            308            3173.07        1.25012        0              
128            309            0              0.5            0              
308            309            3173.07        0.274157       0              
309            310            3173.07        0.625161       0              
133            311            0              0.5            0              
310            311            3173.07        0.274157       0              
311            312            3173.07        0.394828       0              
138            313            0              0.5            0              
312            313            3173.07        0.274157       0              
313            314            3173.07        0.778648       0              
357            315            0              0.333333       0              
361            315            1995.5         0.333454       0              
315            316            1995.5         0.774952       0              
139            317            0              0.5            0              
316            317            1995.5         0.272856       0              
317            318            1995.5         0.392954       0              
134            319            0              0.5            0              
318            319            1995.5         0.272856       0              
319            320            1995.5         0.622194       0              
129            321            0              0.5            0              
320            321            1995.5         0.272856       0              
321            322            1995.5         1.24418        0              
127            323            2215.65        0.672178       0              
322            323            1995.5         0.272856       0              
323            324            4211.15        0.710102       0              
221            325            823            0.333342       0              
233            325            2119.85        0.333709       0              
324            325            2655.55        0.349998       0              
325            326            5598.4         0.333528       0              
326            327            5598.4         0.241596       0              
124            328            2919.4         1.01897        0              
327            328            5408.6         0.285636       0              
328            329            8328           1.38323        0              
415            330            9662.5         1.30777        0              
330            331            9662.5         1.62101        0              
227            332            0              0.333333       0              
331            332            4065.87        0.553546       0              
332            333            4065.87        0.354353       0              
333            334            4065.87        0.232531       0              
156            335            0              0.5            0              
334            335            2855.74        0.273627       0              
335            336            2855.74        1.7622         0              
158            337            10             0.5            0              
336            337            2854.74        0.273625       0              
337            338            2864.74        1.41194        0              
161            339            1739.2         0.565369       0              
338            339            2297.44        0.273039       0              
339            340            4036.64        0.276655       0              
275            341            3507.4         0.336149       0              
340            341            2169.2         0.469394       0              
341            342            5676.6         1.15366        0              
414            343            7669           1.17669        0              
343            344            7669           1.30099        0              
275            345            5253.24        0.347503       0              
344            345            1480.5         0.46894        0              
345            346            6733.74        0.3039         0              
162            347            62.8           0.5            0              
346            347            4477.24        0.278729       0              
347            348            4540.04        1.44001        0              
159            349            55.3           0.5            0              
348            349            4529.04        0.279017       0              
349            350            4584.34        1.79896        0              
157            351            1312.8         0.521221       0              
350            351            4584.34        0.279335       0              
351            352            5897.14        0.244498       0              
352            353            5897.14        0.37259        0              
227            354            7743.56        0.40023        0              
353            354            5858.64        0.581082       0              
354            355            13602.2        3.17402        0              
179            356            0              0.333333       0              
314            356            1893.97        0.333431       0              
279            357            2184.9         0.333507       0              
314            358            0              0.333333       0              
362            358            2495.4         0.333629       0              
185            359            7070.7         0.352381       0              
270            360            2401.6         0.333587       0              
186            361            1384.9         0.333361       0              
363            361            610.6          0.333334       0              
179            362            2495.4         0.333629       0              
360            363            725.4          0.333335       0              
10             364            0              1.05985        0              
11             364            0              1.07992        0              
15             365            0              1              0              
16             365            0              1              0              
23             366            0              1              0              
39             366            0              1              0              
28             367            0              1              0              
44             367            0              1              0              
32             368            0              1              0              
48             368            0              1              0              
56             369            0              1              0              
80             369            0              1              0              
84             370            0              0.940152       0              
85             370            0              0.920076       0              
87             371            0              1              0              
88             371            0              1              0              
76             372            0              1              0              
77             372            0              1              0              
80             373            0              3              0              
109            373            0              1              0              
113            374            0              1.54015        0              
114            374            0              1.54015        0              
114            375            0              1              0              
115            375            0              1              0              
143            376            0              1              0              
144            376            0              1              0              
148            377            0              1.32008        0              
149            377            0              1.32008        0              
150            378            0              1.45985        0              
151            378            0              1.45985        0              
10             379            6043.96        0.150252       0              
11             379            3901           0.149274       0              
15             380            6150.26        0.150338       0              
16             380            1806.6         0.149078       0              
23             381            3450.91        0.149194       0              
39             381            4304.31        0.149373       0              
28             382            1551.8         0.149073       0              
44             382            1894           0.14908        0              
32             383            669.6          0.149069       0              
48             383            1983.3         0.149082       0              
56             384            6630.76        0.150783       0              
80             384            6581.05        0.150732       0              
84             385            1914.68        0.14908        0              
85             385            1684.3         0.149075       0              
87             386            5370.4         0.149806       0              
88             386            2754.8         0.149119       0              
76             387            3690.8         0.149233       0              
77             387            1718.2         0.149076       0              
80             388            7636.68        0.152086       0              
109            388            8472.35        0.153639       0              
113            389            2340.5         0.149095       0              
114            389            3746.46        0.149243       0              
114            390            2460           0.149101       0              
115            390            2943.26        0.149135       0              
143            391            3058.38        0.149146       0              
144            391            560.9          0.149068       0              
148            392            5946.63        0.150178       0              
149            392            4954.6         0.149603       0              
150            393            5707.43        0.15001        0              
151            393            4246.7         0.149357       0              
1              394            387.9          1              0              
2              395            1196.2         1.00036        0              
3              395            247.4          1              0              
4              396            1111.9         1.00027        0              
5              396            948            1.00014        0              
20             397            6087.1         1.24219        0              
37             398            438.7          1.00001        0              
