---------This is the output of algorithm DBA--------



---------------------------------------------------------------------------------------------------
FromNode       ToNode         Flow           Time           Cost           
55             407            357.2          1              0              
56             369            0              1              0              
56             39             4355.88        2.12701        0              
56             57             1978.62        0.501352       0              
56             55             357.2          2.00001        0              
56             384            6651.75        0.150805       0              
57             58             0              0.5            0              
57             56             1972.44        0.501335       0              
57             241            1978.62        0.609501       0              
58             59             0              0.720076       0              
58             57             1972.44        0.501335       0              
58             215            0              0.5            0              
59             84             0              2.07992        0              
59             54             0              1.72008        0              
59             60             0              2              0              
59             58             0              0.720076       0              
60             70             1951.5         0.28064        0              
60             44             1594.8         2.00228        0              
60             61             0              2              0              
60             59             0              2              0              
61             73             0              2              0              
61             45             0              2              0              
61             62             0              2              0              
61             60             0              2              0              
62             74             1024.21        2.00039        0              
62             46             473.902        2.00002        0              
62             63             196.299        1              0              
62             61             0              2              0              
63             75             1007.69        2.00036        0              
63             47             541.047        2.00003        0              
63             64             148.261        1              0              
63             62             185.976        1              0              
64             76             1625.2         2.00246        0              
64             48             919.361        2.00025        0              
64             65             0              1.42008        0              
64             63             169.182        1              0              
65             66             0              0.720076       0              
65             64             0              1.42008        0              
66             77             0              1.72008        0              
66             50             0              2              0              
66             67             0              0.859848       0              
66             65             0              0.720076       0              
67             68             0              0.5            0              
67             66             0              0.859848       0              
67             291            650.5          0.501279       0              
68             69             457.6          2.00002        0              
68             67             650.5          0.500016       0              
68             261            0              0.5            0              
69             68             650.5          2.00006        0              
69             399            457.6          1.00001        0              
70             71             135.6          1.07992        0              
70             60             1594.8         0.280244       0              
70             172            1815.9         0.577685       0              
71             72             135.6          0.640152       0              
71             70             1594.8         1.08116        0              
71             195            115.7          0.500001       0              
72             85             135.6          0.720076       0              
72             71             302.7          0.640152       0              
73             78             0              0.420076       0              
73             61             0              2              0              
73             74             0              2              0              
74             88             1635.6         1.00126        0              
74             62             670.201        2.00007        0              
74             75             731.828        1.00005        0              
74             73             0              2              0              
75             89             1553.53        1.00103        0              
75             63             493.009        2.00002        0              
75             76             1167.87        1.00033        0              
75             74             611.393        1.00002        0              
76             90             1611.38        1.00119        0              
76             64             771.1          2.00012        0              
76             372            0              1              0              
76             75             1157.23        1.00032        0              
76             387            3495.5         0.149201       0              
77             92             2653.29        0.362995       0              
77             66             0              1.72008        0              
77             372            0              1              0              
77             387            1913.5         0.14908        0              
78             87             1765.12        0.641248       0              
78             73             0              0.420076       0              
78             174            0              0.5            0              
79             80             105.1          2              0              
79             407            802.2          1.00007        0              
80             373            0              3              0              
80             369            0              1              0              
80             81             1919.19        0.501197       0              
80             79             802.2          2.00015        0              
80             384            6385.3         0.150543       0              
80             388            7618.78        0.152057       0              
81             82             1919.19        0.501197       0              
81             80             1136.5         0.500147       0              
81             239            85.5           0.5            0              
82             83             2088.19        0.280863       0              
82             81             1222           0.500197       0              
82             217            241.5          0.500024       0              
83             84             2088.19        0.421485       0              
83             82             1463.5         0.280151       0              
83             96             0              0.779924       0              
84             96             0              0.720076       0              
84             59             0              2.07992        0              
84             370            0              0.940152       0              
84             83             1463.5         0.420416       0              
84             385            2088.19        0.149085       0              
85             97             272.3          0.720076       0              
85             72             302.7          0.720077       0              
85             86             2170.39        1.92759        0              
85             370            0              0.920076       0              
85             385            1457.8         0.149072       0              
86             87             2170.39        0.42172        0              
86             85             1267.5         1.92095        0              
87             98             1153.1         0.860117       0              
87             78             0              0.640152       0              
87             371            0              1              0              
87             86             1267.5         0.420267       0              
87             193            1393.4         0.526932       0              
87             386            5388.21        0.149816       0              
88             100            1126.3         1.08023        0              
88             74             1402.03        1.00068        0              
88             89             1358.48        1.0006         0              
88             371            0              1              0              
88             386            2721.9         0.149117       0              
89             101            1419.61        1.0807         0              
89             75             929.049        1.00013        0              
89             90             758.932        1.00006        0              
89             88             1101.4         1.00026        0              
90             102            643.902        1.07996        0              
90             76             1227.93        1.0004         0              
90             91             0              1.57992        0              
90             89             967.478        1.00015        0              
91             92             0              0.859848       0              
91             90             0              1.57992        0              
92             104            1507.09        1.72164        0              
92             77             1913.5         0.3607         0              
92             93             1152           0.580104       0              
92             91             0              0.859848       0              
93             94             1692.6         0.500724       0              
93             92             1570.13        0.580546       0              
93             288            508.4          0.500477       0              
94             95             1692.6         2.0029         0              
94             93             1101.5         0.50013        0              
94             264            1459.1         0.532383       0              
95             94             2218.3         2.00854        0              
95             399            1692.6         1.00145        0              
96             112            0              3.27992        0              
96             84             0              0.720076       0              
96             97             0              1.64015        0              
96             83             0              0.279924       0              
97             105            272.3          2.72008        0              
97             85             54.7           0.720076       0              
97             98             0              2.57992        0              
97             96             0              1.72008        0              
98             114            1153.1         2.14082        0              
98             87             657.1          0.859877       0              
98             99             0              0.859848       0              
98             97             20.4           1              0              
99             100            0              1.14015        0              
99             98             0              1              0              
100            106            1740.61        0.721242       0              
100            88             76.5           1.07992        0              
100            101            602.4          1.00002        0              
100            99             0              1.14015        0              
100            176            1045.3         0.50853        0              
101            117            0              1.92008        0              
101            89             329.5          1.07993        0              
101            102            272.9          1              0              
101            100            1419.61        0.860465       0              
102            118            643.902        1.92013        0              
102            90             469            1.07993        0              
102            103            0              1.72008        0              
102            101            0              2.57992        0              
103            104            294.471        0.279925       0              
103            102            0              1.64015        0              
103            286            0              0.5            0              
104            107            1507.09        0.280179       0              
104            92             349.171        1.72008        0              
104            103            0              0.779924       0              
105            113            272.3          0.279925       0              
105            97             34.3           2.72008        0              
106            115            1840.1         1.14246        0              
106            100            678.9          0.720103       0              
106            191            152.5          0.500004       0              
107            121            290            1.57993        0              
107            104            54.7           0.279924       0              
107            266            1336.79        0.522815       0              
108            109            485.8          2.00002        0              
108            406            37             1              0              
109            122            6308.14        0.921216       0              
109            373            0              1              0              
109            110            1304.44        0.500255       0              
109            108            37             2              0              
109            388            8470.2         0.153635       0              
110            111            1304.44        0.500255       0              
110            109            4578.09        0.538746       0              
110            237            0              0.5            0              
111            112            1281           0.720418       0              
111            110            1338.1         0.500283       0              
111            219            2292.25        0.697251       0              
112            125            309.4          1.85985        0              
112            96             0              3.27992        0              
112            113            1376           0.920658       0              
112            111            3606.91        0.741576       0              
113            126            217.3          1.27992        0              
113            105            34.3           0.279924       0              
113            374            0              1.54015        0              
113            112            3916.31        0.958257       0              
113            389            2325           0.149094       0              
114            128            887.2          1.22021        0              
114            98             677.5          2.14023        0              
114            375            0              1              0              
114            374            0              1.54015        0              
114            389            3827.61        0.149259       0              
114            390            2605.5         0.149109       0              
115            131            189.5          0.420076       0              
115            106            831.4          1.14025        0              
115            116            1670.3         0.500687       0              
115            375            0              1              0              
115            390            3012.21        0.149141       0              
116            117            1670.3         0.500687       0              
116            115            1075.11        0.500118       0              
117            137            0              0.420076       0              
117            101            0              1.92008        0              
117            118            1670.3         1.00137        0              
117            116            1075.11        0.500118       0              
118            140            680.602        0.720103       0              
118            102            196.1          1.92008        0              
118            119            741.1          1.14021        0              
118            117            1075.11        1.00024        0              
118            178            1233.6         0.516545       0              
119            120            894            0.500056       0              
119            118            308.6          1.14015        0              
119            283            380.1          0.500149       0              
120            121            894            0.420123       0              
120            119            373.6          0.500002       0              
120            269            471.3          0.500353       0              
121            141            1184           2.00069        0              
121            107            54.7           1.57992        0              
121            120            593.6          0.420085       0              
122            123            6308.14        0.358116       0              
122            109            3706.71        0.744056       0              
123            124            5450.78        0.577861       0              
123            122            3706.71        0.289246       0              
123            302            972.759        0.506397       0              
124            143            3001.98        1.44042        0              
124            123            1014.9         0.500094       0              
124            328            2919.4         1.01897        0              
125            144            309.4          2              0              
125            112            95             1.85985        0              
126            127            217.3          0.5            0              
126            113            894            1.28007        0              
126            307            0              0.5            0              
127            148            217.3          2.5            0              
127            126            0              0.5            0              
127            323            2367.16        0.724325       0              
128            129            887.2          0.500055       0              
128            114            685.8          1.22012        0              
128            309            0              0.5            0              
129            130            887.2          0.720154       0              
129            128            685.8          0.50002        0              
129            321            0              0.5            0              
130            149            887.2          1.72026        0              
130            129            685.8          0.720104       0              
131            132            189.5          0.579924       0              
131            115            127.4          0.420076       0              
132            133            189.5          0.279924       0              
132            131            127.4          0.579924       0              
133            134            189.5          0.5            0              
133            132            127.4          0.279924       0              
133            311            0              0.5            0              
134            135            189.5          0.359849       0              
134            133            127.4          0.5            0              
134            319            0              0.5            0              
135            136            189.5          0.579924       0              
135            134            127.4          0.359849       0              
136            150            189.5          1.64015        0              
136            135            127.4          0.579924       0              
137            138            0              0.420076       0              
137            117            0              0.420076       0              
138            139            0              0.5            0              
138            137            0              0.420076       0              
138            313            0              0.5            0              
139            138            0              0.5            0              
139            317            0              0.5            0              
140            151            680.602        3.58006        0              
140            118            962.606        0.720185       0              
140            189            33.1           0.5            0              
141            121            648.3          2.00006        0              
141            400            1184           1.00035        0              
142            143            488.2          2.00002        0              
142            405            501.6          1.00001        0              
143            124            1295.7         1.42078        0              
143            376            0              1              0              
143            142            501.6          2.00002        0              
143            391            3017.78        0.149142       0              
144            155            592.8          2.00004        0              
144            125            95             2              0              
144            145            4191.58        0.295167       0              
144            376            0              1              0              
144            391            598.4          0.149068       0              
145            146            3398.28        0.511763       0              
145            144            546.2          2.27996        0              
145            231            1772.24        0.57048        0              
146            147            4433.1         0.619435       0              
146            145            1356.34        0.500299       0              
146            225            446            0.500283       0              
147            148            4433.1         1.06813        0              
147            146            1356.34        0.58027        0              
148            156            1346.1         1.86093        0              
148            127            2367.16        2.51385        0              
148            377            0              1.32008        0              
148            147            1356.34        1.0006         0              
148            392            5743.95        0.150034       0              
149            130            685.8          1.72014        0              
149            150            5149.95        1.12409        0              
149            377            0              1.32008        0              
149            392            4987.9         0.149617       0              
150            158            22             1.92008        0              
150            136            127.4          1.64015        0              
150            378            0              1.45985        0              
150            149            4100.7         1.04988        0              
150            393            5362.55        0.149802       0              
151            161            2304.6         1.92963        0              
151            140            61.7           3.57992        0              
151            152            2776.15        1.01048        0              
151            378            0              1.45985        0              
151            393            4264.9         0.149362       0              
152            153            80.7           0.5            0              
152            151            3466.2         1.02546        0              
152            278            2841.65        0.965856       0              
153            154            241.5          2              0              
153            152            2055.7         0.501575       0              
153            274            24.4           0.5            0              
154            153            249            2              0              
154            401            241.5          1              0              
155            144            37             2              0              
155            404            592.8          1.00002        0              
156            157            1346.1         0.50029        0              
156            148            1093.55        1.86032        0              
156            335            0              0.5            0              
157            156            0              0.5            0              
157            351            1346.1         0.523458       0              
158            159            23             0.5            0              
158            150            59.4           1.92008        0              
158            337            10             0.5            0              
159            160            37             2              0              
159            158            69.4           0.5            0              
159            349            55.8           0.5            0              
160            159            125.2          2              0              
160            403            37             1              0              
161            162            1353.1         0.500296       0              
161            151            118.1          1.92008        0              
161            339            1745           0.566245       0              
162            163            3703.3         2.06636        0              
162            161            344.3          0.500001       0              
162            347            62.8           0.5            0              
163            162            407.1          2.00001        0              
163            402            3703.3         1.03318        0              
164            165            7137.1         1.15515        0              
165            166            4243.3         0.527216       0              
165            209            2893.8         0.334638       0              
166            167            2352.3         0.0545611      0              
166            26             1891           0.591356       0              
167            168            4542           0.363269       0              
168            169            4602.12        0.90343        0              
169            170            4367.72        0.395873       0              
169            43             234.4          0.500022       0              
170            171            4367.72        1.17658        0              
171            172            4367.72        0.626816       0              
171            70             0              0.5            0              
172            173            6183.62        1.08188        0              
173            174            4418.5         0.396028       0              
173            78             1765.12        0.569354       0              
174            175            4418.5         0.946008       0              
175            176            4178.5         0.625977       0              
175            100            240            0.500024       0              
176            177            5223.8         0.953802       0              
177            178            4882.7         0.474907       0              
177            118            341.1          0.500097       0              
178            179            6116.3         0.236366       0              
179            180            3524.2         0.229845       0              
179            356            0              0.333333       0              
179            362            2592.1         0.333677       0              
180            181            4803.3         0.253774       0              
181            182            8547.7         0.134636       0              
182            183            10223.9        1.36285        0              
183            413            10223.9        1.36285        0              
184            185            12173.8        1.63802        0              
185            186            5103.1         0.321094       0              
185            359            7070.7         0.352381       0              
186            187            3718.2         0.295793       0              
186            361            1384.9         0.333361       0              
187            188            6023.7         0.123604       0              
188            189            5089.69        0.476007       0              
188            140            934.006        0.505437       0              
189            190            5122.79        1.10763        0              
190            191            5023.3         0.398322       0              
190            106            99.4935        0.500001       0              
191            192            5175.8         0.953223       0              
192            193            4172.3         0.625951       0              
192            87             1003.5         0.507245       0              
193            194            5565.7         0.991757       0              
194            195            4157.9         0.428143       0              
194            71             1407.8         0.528063       0              
195            196            4273.6         0.318603       0              
196            197            4273.6         1.17577        0              
197            198            4273.6         0.505478       0              
197            54             0              0.5            0              
198            199            4601.3         0.782202       0              
199            200            4169.7         0.28552        0              
199            25             431.6          0.500248       0              
200            201            1963.1         0.589006       0              
200            248            2206.6         0.333774       0              
201            202            2174.44        0.392807       0              
202            203            4983.6         1.10584        0              
203            410            4983.6         1.10584        0              
204            205            6576.6         1.20432        0              
205            206            4816.1         0.280801       0              
205            9              1760.5         0.56863        0              
206            207            6850.75        0.86946        0              
207            208            4661.05        0.358224       0              
207            167            2189.7         0.333761       0              
208            209            2192.66        0.0655533      0              
208            25             2468.39        0.76523        0              
209            210            5086.46        0.294155       0              
210            211            5086.46        0.520395       0              
211            212            5086.46        0.237595       0              
212            213            5086.46        0.2828         0              
212            41             0              0.5            0              
213            214            5599.86        0.862733       0              
214            215            3627.42        0.275249       0              
214            58             1972.44        0.60814        0              
215            216            3627.42        0.825747       0              
216            217            3458.42        0.274791       0              
216            82             169            0.500006       0              
217            218            3699.92        1.92826        0              
218            219            3699.92        0.275466       0              
218            111            0              0.5            0              
219            220            5992.17        0.163606       0              
220            221            5992.17        0.420859       0              
221            222            5169.17        0.408252       0              
221            305            0              0.333333       0              
221            325            823            0.333342       0              
222            223            8800.43        0.989655       0              
223            224            8800.43        0.524048       0              
224            225            7319.61        0.316293       0              
224            146            1480.82        0.534355       0              
225            226            7765.61        1.07578        0              
226            227            7765.61        0.931431       0              
227            332            0              0.333333       0              
227            354            7765.61        0.400995       0              
228            229            5705.69        0.820069       0              
229            230            5705.69        0.947159       0              
230            231            5536.89        0.286916       0              
230            145            168.8          0.500006       0              
231            232            7309.13        0.45515        0              
232            233            7309.13        0.859541       0              
233            234            2598.5         0.393605       0              
233            325            2159.94        0.333738       0              
233            305            2550.69        0.334121       0              
234            235            4345.7         0.400422       0              
235            236            4345.7         0.155661       0              
236            237            1105.71        0.272637       0              
236            110            3239.99        1.28731        0              
237            238            1105.71        1.90846        0              
238            239            1105.71        0.272637       0              
238            81             0              0.5            0              
239            240            1191.21        0.817936       0              
240            241            1191.21        0.272645       0              
240            57             0              0.5            0              
241            242            3169.82        0.822453       0              
242            243            2915.43        0.273714       0              
242            40             254.39         0.50003        0              
243            244            2915.43        0.229961       0              
244            245            2915.43        0.503675       0              
245            246            2915.43        0.284704       0              
245            24             0              0.5            0              
246            247            2704.09        0.0656642      0              
246            201            211.341        0.333333       0              
247            248            5068.01        0.361881       0              
248            249            7274.61        0.895296       0              
249            250            5485.7         0.286394       0              
249            8              1788.91        0.573168       0              
250            251            6522.2         1.2006         0              
251            411            6522.2         1.13557        0              
252            253            2586.8         1.09318        0              
253            254            1788.2         0.27277        0              
253            18             798.6          0.502906       0              
254            255            3260.1         0.548667       0              
255            256            3260.1         0.625563       0              
256            257            3006.4         0.273858       0              
256            36             253.7          0.50003        0              
257            258            3006.4         0.865349       0              
258            259            3006.4         0.273858       0              
258            52             0              0.5            0              
259            260            3813.4         0.871589       0              
260            261            3355.8         0.274544       0              
260            68             457.6          0.500313       0              
261            262            3355.8         0.626044       0              
262            263            3355.8         0.31843        0              
263            264            3013.5         0.273869       0              
263            94             342.3          0.500098       0              
264            265            4472.6         0.713439       0              
265            266            4352.9         0.634101       0              
265            107            119.7          0.500001       0              
266            267            5689.69        0.242435       0              
267            268            5689.69        0.369446       0              
268            269            5438.39        0.285925       0              
268            120            251.3          0.500028       0              
269            270            5909.69        0.24463        0              
270            271            3508.09        0.769774       0              
270            360            2401.6         0.333587       0              
271            272            6100.19        0.129266       0              
272            273            10769.5        1.56569        0              
273            274            8777.59        0.36294        0              
273            153            1991.9         0.612471       0              
274            275            8801.99        1.25204        0              
275            341            3507.4         0.336149       0              
275            345            5294.59        0.347954       0              
276            277            8108.26        1.16409        0              
277            278            6551.56        0.300649       0              
277            152            1556.7         0.541956       0              
278            279            9393.21        1.56429        0              
279            280            3458.11        0.131983       0              
279            181            3744.4         0.334831       0              
279            357            2190.7         0.333509       0              
280            281            5859.51        0.673992       0              
281            282            7846.29        0.184911       0              
282            283            7378.29        0.31771        0              
282            119            468            0.500343       0              
283            284            7758.39        0.419614       0              
284            285            7758.39        0.563623       0              
285            286            7463.92        0.370966       0              
285            103            294.471        0.500054       0              
286            287            7463.92        1.01065        0              
287            288            5946.29        0.291638       0              
287            93             1517.63        0.537899       0              
288            289            6454.69        0.346826       0              
289            290            6454.69        0.681873       0              
290            291            6454.69        0.299027       0              
290            67             0              0.5            0              
291            292            7105.19        0.983961       0              
292            293            6239.89        0.295683       0              
292            51             865.3          0.504005       0              
293            294            6239.89        0.934314       0              
294            295            6239.89        0.295683       0              
294            35             0              0.5            0              
295            296            6377.19        0.679032       0              
296            297            6377.19        0.595563       0              
297            298            3102.7         0.274025       0              
297            17             3274.49        1.32138        0              
298            299            4644.2         1.11877        0              
299            412            4644.2         1.10206        0              
300            301            7074.9         1.24295        0              
301            302            4267.69        0.277662       0              
301            123            2807.21        0.943681       0              
302            303            5240.45        0.238679       0              
303            304            5240.45        0.329502       0              
304            305            1609.19        0.34916        0              
304            234            0              0.333333       0              
304            222            3631.26        0.336568       0              
305            306            4159.88        0.709516       0              
306            307            3265.88        0.274346       0              
306            126            894            0.504564       0              
307            308            3265.88        1.25097        0              
308            309            3265.88        0.274346       0              
308            128            0              0.5            0              
309            310            3265.88        0.625591       0              
310            311            3265.88        0.274346       0              
310            133            0              0.5            0              
311            312            3265.88        0.395099       0              
312            313            3265.88        0.274346       0              
312            138            0              0.5            0              
313            314            3265.88        0.779183       0              
314            356            1986.78        0.333452       0              
314            180            1279.1         0.333354       0              
314            358            0              0.333333       0              
315            316            1995.5         0.774952       0              
316            317            1995.5         0.272856       0              
316            139            0              0.5            0              
317            318            1995.5         0.392954       0              
318            319            1995.5         0.272856       0              
318            134            0              0.5            0              
319            320            1995.5         0.622194       0              
320            321            1995.5         0.272856       0              
320            129            0              0.5            0              
321            322            1995.5         1.24418        0              
322            323            1995.5         0.272856       0              
322            127            0              0.5            0              
323            324            4362.66        0.711962       0              
324            325            2615.46        0.349941       0              
324            222            0              0.333333       0              
324            234            1747.2         0.333507       0              
325            326            5598.4         0.333528       0              
326            327            5598.4         0.241596       0              
327            328            5408.6         0.285636       0              
327            124            189.8          0.500009       0              
328            329            8328           1.38323        0              
329            416            8328           1.21038        0              
330            331            9662.5         1.62101        0              
331            332            3995.81        0.552987       0              
331            228            5666.69        0.352518       0              
332            333            3995.81        0.353996       0              
333            334            3995.81        0.232297       0              
334            335            2902.26        0.273694       0              
334            156            1093.55        0.510217       0              
335            336            2902.26        1.76263        0              
336            337            2901.26        0.273693       0              
336            158            1              0.5            0              
337            338            2911.26        1.41229        0              
338            339            2343.96        0.273074       0              
338            161            567.3          0.50074        0              
339            340            4088.96        0.276868       0              
340            341            2169.2         0.469394       0              
340            276            1919.76        0.333586       0              
341            342            5676.6         1.15366        0              
342            414            5676.6         1.11635        0              
343            344            7669           1.30099        0              
344            345            1480.5         0.46894        0              
344            276            6188.5         0.360622       0              
345            346            6775.09        0.304675       0              
346            347            4424.89        0.278448       0              
346            162            2350.2         0.717967       0              
347            348            4487.69        1.43849        0              
348            349            4473.69        0.27871        0              
348            159            14             0.5            0              
349            350            4529.49        1.79693        0              
350            351            4529.49        0.279019       0              
350            157            0              0.5            0              
351            352            5875.59        0.244274       0              
352            353            5875.59        0.372248       0              
353            354            5836.59        0.580546       0              
353            228            39             0.333333       0              
354            355            13602.2        3.17402        0              
355            415            13602.2        1.94389        0              
356            281            1986.78        0.333452       0              
357            187            2190.7         0.333509       0              
357            315            0              0.333333       0              
358            271            2592.1         0.333677       0              
359            272            4669.3         0.336956       0              
359            280            2401.4         0.333587       0              
360            363            725.4          0.333335       0              
360            182            1676.2         0.333393       0              
361            315            1995.5         0.333454       0              
362            358            2592.1         0.333677       0              
363            361            610.6          0.333334       0              
363            187            114.8          0.333333       0              
364            11             0              1.07992        0              
364            10             0              1.05985        0              
365            16             0              1              0              
365            15             0              1              0              
366            39             0              1              0              
366            23             0              1              0              
367            44             0              1              0              
367            28             0              1              0              
368            48             0              1              0              
368            32             0              1              0              
369            80             0              1              0              
369            56             0              1              0              
370            85             0              0.920076       0              
370            84             0              0.940152       0              
371            88             0              1              0              
371            87             0              1              0              
372            77             0              1              0              
372            76             0              1              0              
373            109            0              1              0              
373            80             0              3              0              
374            114            0              1.54015        0              
374            113            0              1.54015        0              
375            115            0              1              0              
375            114            0              1              0              
376            144            0              1              0              
376            143            0              1              0              
377            149            0              1.32008        0              
377            148            0              1.32008        0              
378            151            0              1.45985        0              
378            150            0              1.45985        0              
379            10             3381           0.149184       0              
379            11             5723.51        0.15002        0              
380            15             1843.5         0.149079       0              
380            16             6208.51        0.150386       0              
381            23             4035.38        0.149304       0              
381            39             3590.74        0.149216       0              
382            28             1705.2         0.149076       0              
382            44             2588.7         0.149108       0              
383            32             2357           0.149096       0              
383            48             3952.7         0.149285       0              
384            56             6322.89        0.150486       0              
384            80             7461.16        0.151818       0              
385            84             1463.5         0.149072       0              
385            85             2745.39        0.149119       0              
386            87             3606.1         0.149218       0              
386            88             3795.21        0.149252       0              
387            76             3014.21        0.149142       0              
387            77             2653.29        0.149112       0              
388            80             8022.7         0.152743       0              
388            109            7349.18        0.151656       0              
389            113            3950.61        0.149284       0              
389            114            3006           0.149141       0              
390            114            3152.91        0.149156       0              
390            115            2660.8         0.149113       0              
391            143            1324.9         0.149071       0              
391            144            4585.18        0.14946        0              
392            148            5069.6         0.149654       0              
392            149            5835.75        0.150097       0              
393            150            4213.8         0.149348       0              
393            151            5142.45        0.149689       0              
394            1              1522.5         1.00095        0              
395            2              1149.3         1.00031        0              
395            3              375.1          1              0              
396            4              1294.8         1.0005         0              
396            5              1347           1.00058        0              
397            20             503.6          1.00001        0              
398            37             314.5          1              0              
